,이전VDS,이후VDS,holiday,교통량,평균속도
193061,86.83,96.26,0,269,85.91
193340,86.47,93.79,0,358,89.38
193619,82.88,93.1,0,470,84.23
193898,83.57,95.19,0,531,91.11
194177,82.9,96.04,0,584,92.08
194456,80.56,93.49,0,676,89.45
194735,74.08,91.96,0,824,83.14
195014,73.76,90.77,0,891,77.59
195293,72.62,90.67,0,1018,78.07
195572,56.49,139.16,0,1073,84.46
195851,34.7,139.16,0,1171,84.23
196130,42.11,139.16,0,1243,78.79
196409,42.14,139.16,0,1158,83.66
196688,44.94,139.16,0,1139,84.25
196967,44.95,139.16,0,1157,82.69
197246,47.6,139.16,0,1136,83.98
197525,47.87,139.16,0,1131,83.41
197804,56.69,139.16,0,906,80.37
198083,54.7,139.16,0,803,63.02
198362,51.53,139.16,0,709,65.95
198641,36.01,139.16,0,761,60.06
198920,37.63,139.16,0,772,53.61
199199,40.6,139.16,0,735,37.97
199478,42.28,139.16,0,733,51.01
199757,41.03,139.16,0,715,48.6
200036,61.95,139.16,0,695,41.32
200315,66.21,139.16,0,673,40.54
200594,57.19,139.16,0,681,35.63
200873,52.59,139.16,0,730,46.73
201152,52.56,139.16,0,723,46.88
201431,55.28,139.16,0,730,69.16
201710,50.85,139.16,0,744,62.87
201989,38.79,139.16,0,747,47.63
202268,40.44,139.16,0,718,36.81
202547,26.26,139.16,0,708,42.38
202826,23.84,139.16,0,730,45.71
203105,25.47,139.16,0,752,51.11
203384,35.02,139.16,0,729,45.92
203663,28.96,139.16,0,706,33.84
203942,28.37,139.16,0,710,45.74
204221,33.08,139.16,0,707,40.96
204500,22.63,139.16,0,719,43.17
204779,20.56,139.16,0,768,66.31
205058,19.16,139.16,0,768,61.91
205337,43.58,139.16,0,756,67.47
205616,42.2,139.16,0,741,62.26
205895,36.62,139.16,0,777,53.65
206174,42.29,139.16,0,785,65.73
206453,41.17,139.16,0,804,56.61
206732,38.32,139.16,0,741,47.36
207011,38.63,139.16,0,815,61.84
207290,42.13,139.16,0,789,67.31
207569,29.55,139.16,0,787,63.51
207848,32.83,139.16,0,796,51.54
208127,38.98,139.16,0,1027,51.57
208406,61.4,139.16,0,1132,44.28
208685,70.24,130.35,0,1147,52.05
208964,88.89,113.3,0,1035,46.52
209243,79.72,113.82,0,1012,35.11
209522,92.92,128.03,0,1011,31.67
209801,70.44,139.16,0,1001,33.18
