,이전VDS,이후VDS,holiday,교통량,평균속도
14697,92.06,101.19,0,607,102.8
14976,91.46,98.71,0,620,101.79
15255,92.0,100.48,0,664,102.4
15534,89.46,99.76,0,654,100.45
15813,92.16,100.82,0,641,102.5
16092,89.36,100.05,0,655,101.87
16371,91.83,98.09,0,719,102.41
16650,90.06,96.38,0,799,99.83
16929,93.83,100.67,0,633,103.61
17208,92.43,101.74,0,747,103.36
17487,92.93,100.18,0,696,103.77
17766,92.78,98.08,0,765,101.8
18045,90.98,100.79,0,682,103.11
18324,89.9,100.23,0,706,102.61
18603,90.0,99.17,0,738,102.64
18882,91.4,98.5,0,688,102.89
19161,90.86,98.82,0,787,102.55
19440,90.7,94.93,0,792,100.8
19719,91.13,99.79,0,795,101.64
19998,90.83,100.7,0,788,101.03
20277,91.43,101.98,0,734,101.98
20556,90.5,99.32,0,825,98.84
20835,91.93,101.13,0,698,100.7
21114,91.1,103.42,0,608,101.57
21393,91.2,102.11,0,579,103.48
21672,90.23,100.29,0,551,102.74
21951,92.03,100.73,0,482,103.34
22230,92.03,104.33,0,480,102.37
22509,95.6,99.26,0,425,101.85
22788,95.54,100.43,0,429,105.29
23067,95.19,99.21,0,389,103.63
23346,95.06,100.43,0,388,103.98
23625,98.53,96.49,0,344,105.65
23904,96.05,95.04,0,369,104.18
24183,95.83,97.12,0,329,103.86
24462,95.23,95.11,0,373,103.01
24741,97.34,93.06,0,340,100.47
25020,100.22,95.0,0,287,100.82
25299,98.71,93.97,0,265,103.27
25578,102.25,95.77,0,234,103.88
25857,96.33,97.77,0,231,106.65
26136,96.56,93.15,0,192,103.96
26415,93.04,93.45,0,183,103.12
26694,97.32,94.65,0,163,104.05
26973,101.55,95.76,0,148,101.93
27252,96.78,93.43,0,124,103.37
27531,98.37,94.92,0,126,102.19
27810,96.66,95.44,0,134,103.22
28089,87.88,96.41,0,84,98.35
28368,94.61,88.46,0,107,99.43
28647,100.11,93.51,0,93,98.72
28926,94.66,92.06,0,94,94.12
29205,95.0,89.79,0,92,100.88
29484,104.44,87.27,0,88,101.34
29763,96.91,87.32,0,78,100.06
30042,97.94,92.57,0,90,95.02
30321,92.33,90.53,0,84,97.62
30600,110.5,88.72,0,73,95.43
30879,96.16,90.21,0,63,96.82
31158,86.75,92.09,0,95,98.32
31437,95.75,92.4,0,96,93.01
31716,97.22,92.53,0,113,99.37
31995,104.33,87.84,0,140,101.89
32274,99.55,90.58,0,161,97.96
32553,94.36,90.96,0,182,100.49
32832,97.19,95.19,0,227,98.48
33111,89.59,102.97,0,298,100.93
33390,94.45,103.5,0,328,105.25
33669,92.35,103.31,0,409,102.18
33948,90.58,103.97,0,476,104.15
34227,90.31,106.57,0,444,104.41
34506,91.48,105.61,0,565,104.44
34785,92.91,105.32,0,662,103.11
35064,90.66,100.51,0,749,102.85
35343,87.53,104.81,0,886,101.53
35622,91.35,102.15,0,865,104.13
35901,92.53,100.32,0,875,103.14
36180,90.8,100.41,0,890,102.8
36459,92.3,99.04,0,789,102.76
36738,93.46,101.27,0,667,103.32
37017,90.94,101.23,0,673,102.08
37296,90.43,99.83,0,697,102.33
37575,89.8,100.95,0,694,102.2
37854,91.48,98.21,0,652,102.09
38133,92.48,99.36,0,614,100.93
38412,91.33,100.34,0,620,101.95
38691,89.1,100.01,0,687,100.72
38970,90.12,99.36,0,697,102.09
39249,89.56,99.68,0,708,100.79
39528,89.8,98.69,0,752,99.05
39807,92.23,100.25,0,704,101.28
40086,90.3,101.86,0,666,103.01
40365,90.46,97.39,0,678,99.36
40644,91.06,100.41,0,614,101.44
40923,89.86,99.02,0,720,100.29
41202,92.03,101.62,0,711,103.18
41481,90.46,98.33,0,796,100.84
41760,90.47,97.23,0,773,101.15
42039,90.36,95.27,0,844,98.5
42318,91.3,98.21,0,785,101.66
42597,92.8,99.01,0,795,102.63
42876,91.4,99.12,0,853,101.28
43155,92.2,96.13,0,814,101.88
43434,91.96,96.7,0,781,102.84
43713,92.96,97.21,0,809,103.66
43992,91.56,97.6,0,896,101.28
44271,91.83,96.44,0,831,102.19
44550,92.67,97.67,0,821,101.6
44829,91.26,99.76,0,864,102.62
45108,90.1,96.43,0,1000,99.41
45387,91.76,97.26,0,903,100.96
45666,91.83,96.71,0,894,101.94
45945,90.96,98.49,0,907,100.28
46224,90.59,98.04,0,928,100.03
46503,90.06,99.53,0,936,101.15
46782,89.83,99.14,0,980,100.52
47061,89.59,98.04,0,961,100.78
47340,90.86,98.03,0,962,100.84
47619,90.46,98.61,0,915,101.13
47898,90.19,99.06,0,840,102.17
48177,90.83,100.01,0,776,103.19
48456,90.0,100.41,0,723,103.36
48735,90.86,98.02,0,604,103.14
49014,90.15,96.89,0,593,102.74
49293,92.13,98.12,0,615,103.66
49572,94.19,101.53,0,558,105.3
49851,96.56,101.12,0,524,104.97
50130,94.0,99.09,0,445,106.28
50409,96.2,101.13,0,469,105.28
50688,95.0,97.47,0,507,105.0
50967,93.73,96.02,0,398,106.05
51246,93.52,99.92,0,398,109.03
51525,94.37,100.51,0,382,106.94
51804,94.03,97.75,0,369,108.07
52083,95.15,98.62,0,323,109.04
52362,95.58,98.29,0,257,111.3
52641,93.35,100.42,0,220,109.38
52920,100.42,100.53,0,213,110.23
53199,93.15,96.34,0,183,108.76
53478,96.1,98.77,0,180,106.7
53757,99.18,101.13,1,158,107.55
54036,97.19,99.67,1,168,112.25
54315,97.06,100.73,1,122,109.07
54594,112.08,98.26,1,108,108.2
54873,93.18,95.76,1,125,107.41
55152,104.16,95.58,1,101,106.55
55431,98.44,95.76,1,115,104.07
55710,93.0,86.31,1,93,96.89
55989,92.94,91.83,1,89,100.82
56268,101.72,95.9,1,73,100.4
56547,103.77,95.14,1,68,109.82
56826,98.62,92.52,1,63,103.4
57105,107.66,91.35,1,63,99.92
57384,100.5,93.96,1,57,112.17
57663,82.5,92.36,1,55,109.19
57942,92.33,95.52,1,55,104.81
58221,115.75,92.3,1,70,104.11
58500,111.5,95.56,1,77,104.48
58779,88.0,95.85,1,89,106.04
59058,109.38,96.52,1,100,107.31
59337,98.99,94.29,1,116,106.19
59616,94.69,96.68,1,136,107.5
59895,105.62,102.0,1,173,105.65
60174,96.24,101.65,1,202,105.13
60453,91.18,104.16,1,255,104.94
60732,92.21,105.3,1,271,105.56
61011,93.16,104.91,1,330,105.77
61290,94.23,104.82,1,329,106.34
61569,88.35,105.78,1,336,106.37
61848,89.77,107.69,1,435,108.1
62127,93.59,110.61,1,441,107.72
62406,94.66,103.63,1,412,108.17
62685,95.29,102.67,1,406,106.28
62964,90.37,104.28,1,510,105.67
63243,92.43,104.24,1,530,107.19
63522,92.05,102.23,1,542,103.89
63801,92.03,102.11,1,653,104.09
64080,93.33,103.65,1,645,104.57
64359,91.6,102.17,1,729,104.05
64638,91.93,100.3,1,745,102.9
64917,90.56,99.27,1,744,103.01
65196,89.27,100.09,1,791,104.3
65475,91.33,100.68,1,805,101.85
65754,90.83,98.24,1,861,100.91
66033,90.86,96.44,1,889,101.16
66312,92.12,98.32,1,867,101.21
66591,91.83,97.94,1,803,102.26
66870,91.33,98.66,1,804,103.45
67149,91.3,100.08,1,774,103.46
67428,91.33,99.56,1,762,104.87
67707,90.83,98.86,1,808,102.39
67986,92.54,99.11,1,725,105.09
68265,92.0,99.34,1,762,103.92
68544,92.6,99.35,1,762,103.24
68823,91.96,98.43,1,698,104.99
69102,93.03,100.67,1,768,104.22
69381,92.26,99.06,1,737,104.76
69660,92.1,97.58,1,816,102.83
69939,92.63,98.87,1,800,104.33
70218,92.7,97.98,1,848,102.38
70497,93.59,99.41,1,862,105.09
70776,92.7,99.45,1,870,104.45
71055,92.5,98.89,1,884,103.93
71334,92.4,98.52,1,874,104.1
71613,92.26,100.67,1,808,104.53
71892,92.23,98.55,1,873,103.77
72171,92.31,99.74,1,860,103.11
72450,93.2,100.01,1,865,104.57
72729,91.66,99.05,1,852,103.79
73008,93.06,97.89,1,886,103.52
73287,92.16,99.86,1,876,104.47
73566,92.53,104.31,1,805,104.83
73845,88.76,102.24,1,766,104.32
74124,90.23,102.85,1,763,102.05
74403,90.2,103.07,1,686,102.55
74682,91.53,101.65,1,621,104.0
74961,92.6,103.25,1,613,104.76
75240,92.05,102.22,1,565,104.87
75519,92.43,99.15,1,548,104.55
75798,90.23,96.87,1,557,105.7
76077,91.11,96.93,1,540,104.3
76356,95.22,99.82,1,527,103.7
76635,96.3,97.71,1,506,106.93
76914,94.26,103.72,1,548,104.18
77193,94.76,94.32,1,557,105.16
77472,92.83,98.2,1,464,107.9
77751,94.92,99.26,1,437,106.57
78030,98.47,98.97,1,395,109.91
78309,97.39,99.63,1,377,111.78
78588,97.55,100.26,1,329,110.78
78867,95.76,101.53,1,330,110.99
79146,100.44,97.46,1,295,112.97
79425,98.82,102.65,1,248,115.17
79704,101.57,102.37,1,214,117.13
79983,101.92,98.1,1,204,108.32
80262,102.05,100.0,1,167,110.6
80541,102.91,97.6,1,129,114.47
80820,100.15,97.66,1,126,108.14
81099,99.97,87.03,1,112,110.84
81378,95.6,93.93,1,88,112.91
81657,92.83,94.9,1,77,114.82
81936,110.33,98.63,1,61,114.6
82215,93.5,98.21,1,70,115.35
82494,98.11,99.68,1,54,119.66
82773,101.25,99.48,1,43,122.59
83052,101.22,93.32,1,62,110.32
83331,88.33,100.54,1,56,104.29
83610,88.0,91.36,1,58,112.56
83889,90.83,94.03,1,38,112.96
84168,118.5,94.63,1,46,108.25
84447,92.5,93.3,1,46,109.92
84726,0.0,97.66,1,44,103.47
85005,99.25,97.96,1,47,103.33
85284,91.25,95.93,1,62,106.7
85563,104.0,96.87,1,54,108.33
85842,98.31,99.52,1,91,111.6
86121,100.22,94.69,1,87,111.04
86400,98.75,96.92,1,129,109.87
86679,95.86,104.31,1,121,112.55
86958,88.61,105.7,1,149,107.54
87237,87.38,109.69,1,200,111.87
87516,94.69,106.31,1,220,109.2
87795,93.27,109.56,1,216,113.66
88074,90.06,105.33,1,227,108.17
88353,94.7,106.4,1,251,110.21
88632,91.7,107.54,1,303,110.46
88911,94.26,106.92,1,277,110.56
89190,91.74,111.36,1,269,110.86
89469,91.97,106.45,1,301,110.34
89748,93.78,109.38,1,349,109.91
90027,94.48,107.01,1,420,109.94
90306,90.55,108.24,1,409,109.88
90585,90.05,108.95,1,452,109.53
90864,92.77,108.07,1,505,108.44
91143,92.61,104.99,1,573,108.0
91422,91.8,104.42,1,638,105.26
91701,88.56,102.38,1,700,104.43
91980,91.6,102.82,1,782,104.27
92259,91.9,101.55,1,779,103.81
92538,92.4,100.48,1,830,105.97
92817,90.53,99.37,1,838,104.07
93096,92.1,99.27,1,885,104.07
93375,91.73,100.11,1,832,104.92
93654,89.6,100.72,1,874,103.61
93933,90.63,101.6,1,839,104.99
94212,90.7,99.25,1,909,104.29
94491,91.76,99.18,1,916,105.25
94770,91.96,101.01,1,885,105.33
95049,90.3,98.54,1,929,104.44
95328,92.3,97.15,1,967,104.45
95607,92.13,97.59,1,975,102.98
95886,90.59,97.02,1,1010,100.31
96165,91.4,96.91,1,953,101.58
96444,90.96,99.12,1,950,103.59
96723,91.26,94.93,1,1066,101.14
97002,91.56,94.63,1,1014,101.32
97281,90.84,95.17,1,995,102.04
97560,91.03,97.81,1,939,103.2
97839,90.9,99.09,1,909,103.74
98118,91.43,98.4,1,979,102.2
98397,89.5,92.06,1,1158,97.31
98676,89.2,89.89,1,1180,96.51
98955,90.17,91.59,1,1152,98.63
99234,88.86,88.31,1,1149,96.95
99513,89.94,82.75,1,1199,96.02
99792,90.26,86.39,1,1183,97.11
100071,92.26,97.54,1,861,102.65
100350,89.23,98.77,1,877,100.65
100629,83.83,90.38,1,1066,93.96
100908,87.73,93.53,1,969,96.83
101187,88.8,96.11,1,914,96.99
101466,88.86,95.26,1,896,98.33
101745,88.89,92.95,1,907,95.8
102024,87.8,91.55,1,927,97.06
102303,88.26,93.18,1,879,98.26
102582,88.55,91.63,1,861,98.22
102861,90.06,91.95,1,806,96.35
103140,89.86,97.15,1,808,100.94
103419,91.23,95.38,1,778,100.2
103698,92.21,96.51,1,738,102.95
103977,92.86,93.47,1,829,99.95
104256,92.02,93.72,1,734,103.61
104535,93.36,91.14,1,683,101.97
104814,95.56,96.72,1,686,103.92
105093,90.7,99.37,1,574,106.75
105372,93.56,100.63,1,547,108.8
105651,94.12,99.27,1,481,106.83
105930,95.63,99.15,1,511,107.0
106209,92.63,99.28,1,434,110.2
106488,94.16,103.94,1,342,113.86
106767,94.45,101.48,1,320,111.46
107046,97.21,99.21,1,253,110.49
107325,101.39,102.03,1,205,114.32
107604,98.22,98.48,1,211,107.95
107883,92.8,96.49,1,185,108.34
108162,92.64,99.83,1,145,110.95
108441,98.98,98.34,1,126,110.11
108720,105.46,99.87,1,94,113.27
108999,98.88,96.13,1,87,106.08
109278,104.08,101.86,1,89,111.54
109557,113.33,95.41,1,67,107.43
109836,105.72,95.74,1,87,112.1
110115,113.0,95.18,1,88,109.83
110394,98.0,96.56,1,81,106.42
110673,85.95,93.95,1,67,105.86
110952,113.16,90.14,1,83,102.86
111231,102.11,94.72,1,75,110.11
111510,98.88,94.85,1,105,109.92
111789,99.94,95.81,1,120,104.83
112068,97.41,99.4,1,156,111.54
112347,106.19,97.69,1,165,106.39
112626,98.91,97.96,1,181,106.37
112905,98.25,100.16,1,221,110.11
113184,101.36,99.81,1,253,107.57
113463,94.51,104.18,1,336,108.49
113742,89.65,105.15,1,342,105.55
114021,93.48,106.93,1,466,107.57
114300,94.82,108.3,1,465,108.79
114579,94.4,104.52,1,559,106.61
114858,90.87,104.3,1,568,105.33
115137,89.32,105.51,1,592,106.32
115416,93.21,105.14,1,683,106.64
115695,91.61,105.31,1,663,106.23
115974,90.96,103.73,1,664,105.7
116253,93.12,101.44,1,635,103.73
116532,91.75,103.28,1,678,105.04
116811,92.0,104.64,1,696,104.24
117090,88.96,104.03,1,578,108.39
117369,88.56,102.55,1,677,103.45
117648,90.7,101.52,1,684,104.89
117927,90.49,100.6,1,743,103.05
118206,90.6,101.11,1,752,104.77
118485,90.33,97.57,1,819,101.71
118764,89.2,100.06,1,871,102.33
119043,89.6,97.39,1,902,101.27
119322,88.93,99.45,1,890,101.96
119601,89.36,98.51,1,958,100.26
119880,90.53,99.63,1,942,103.52
120159,91.63,95.69,1,1007,100.61
120438,90.43,99.15,1,948,102.13
120717,90.86,98.05,1,952,103.0
120996,90.5,97.0,1,1015,100.4
121275,89.86,93.46,1,1110,99.79
121554,90.36,94.27,1,1078,99.53
121833,89.33,93.73,1,1083,98.92
122112,90.3,88.24,1,1136,98.55
122391,89.56,76.08,1,1207,95.06
122670,89.7,50.96,1,1127,86.01
122949,89.76,65.33,1,1113,67.38
123228,91.03,60.56,1,1107,96.35
123507,90.5,83.75,1,1094,100.0
123786,88.63,94.38,1,1163,99.07
124065,89.63,91.93,1,1198,96.5
124344,90.43,89.88,1,1171,96.99
124623,89.33,84.53,1,1192,94.69
124902,88.93,48.68,1,1206,95.14
125181,77.46,66.6,1,1065,45.59
125460,57.56,82.63,1,1004,87.87
125739,81.0,59.59,1,1182,74.0
126018,91.1,53.46,1,1122,40.3
126297,90.36,54.79,1,1073,42.01
126576,90.53,51.74,1,1068,46.76
126855,89.4,49.15,1,1083,43.08
127134,89.12,65.58,1,1054,39.36
127413,89.03,65.13,1,1118,48.24
127692,90.4,73.5,1,1025,79.07
127971,89.56,97.97,1,978,96.54
128250,89.93,100.63,1,832,98.94
128529,88.33,97.27,1,906,99.42
128808,90.66,96.99,1,835,101.26
129087,88.23,95.4,1,782,98.63
129366,88.1,93.62,1,822,99.32
129645,89.6,95.21,1,765,100.6
129924,91.27,98.35,1,770,102.99
130203,92.2,97.83,1,730,102.71
130482,90.5,98.24,1,648,102.98
130761,92.3,101.29,1,656,106.53
131040,95.0,97.03,1,656,105.96
131319,94.46,100.0,1,622,105.29
131598,93.76,100.27,1,485,106.94
131877,93.65,96.82,1,517,105.51
132156,95.3,97.9,1,454,105.05
132435,95.23,99.73,1,369,109.72
132714,95.54,99.12,1,369,108.08
132993,94.74,99.95,1,278,108.96
133272,95.96,99.33,1,290,110.03
133551,95.77,98.52,1,225,109.09
133830,90.49,99.31,1,176,109.74
134109,94.8,94.84,0,187,107.11
134388,93.9,97.82,0,157,102.78
134667,97.76,93.72,0,113,102.06
134946,96.85,94.12,0,124,107.08
135225,93.31,95.11,0,114,104.53
135504,95.05,95.5,0,105,107.29
135783,101.11,92.2,0,86,102.02
136062,88.16,90.86,0,74,105.94
136341,91.66,93.64,0,80,100.99
136620,108.83,100.41,0,67,98.93
136899,102.33,92.76,0,74,105.5
137178,89.66,86.44,0,80,99.41
137457,100.27,97.44,0,87,99.08
137736,91.0,88.21,0,78,92.75
138015,94.66,88.48,0,103,101.12
138294,100.0,89.35,0,92,97.52
138573,95.91,90.25,0,103,97.33
138852,103.05,91.24,0,122,99.61
139131,102.63,94.09,0,166,104.41
139410,91.45,97.58,0,215,105.05
139689,92.59,95.83,0,231,101.57
139968,100.55,98.13,0,309,106.01
140247,92.82,101.61,0,351,103.52
140526,91.69,101.48,0,398,104.28
140805,92.18,103.82,0,497,104.67
141084,91.94,101.69,0,602,103.97
141363,90.6,103.0,0,655,103.3
141642,91.26,103.38,0,716,104.61
141921,91.95,103.47,0,837,103.49
142200,91.16,101.76,0,1011,102.31
142479,92.53,99.94,0,1012,102.89
142758,91.76,101.17,0,1057,103.38
143037,92.72,99.59,0,1012,102.24
143316,91.46,97.21,0,1093,101.0
143595,90.76,96.53,0,930,98.1
143874,90.16,96.61,0,721,98.59
144153,91.3,94.53,0,746,98.99
144432,92.01,97.37,0,722,99.72
144711,93.96,96.08,0,696,97.9
144990,92.39,97.07,0,685,101.01
145269,88.3,98.7,0,713,99.53
145548,88.8,98.24,0,710,100.41
145827,91.44,99.83,0,705,101.28
146106,93.1,99.57,0,655,102.28
146385,90.46,95.3,0,729,99.39
146664,89.11,95.42,0,690,100.18
146943,88.95,98.01,0,669,101.25
147222,90.1,96.26,0,744,101.25
147501,92.5,99.15,0,653,102.09
147780,91.26,97.38,0,681,101.28
148059,89.85,96.52,0,717,100.46
148338,90.61,97.22,0,661,102.0
148617,92.1,96.04,0,672,100.05
148896,88.16,96.75,0,688,101.92
149175,88.54,95.58,0,733,100.88
149454,90.16,94.56,0,779,101.38
149733,90.7,94.85,0,795,103.55
150012,91.93,96.21,0,737,103.46
150291,91.5,96.3,0,718,104.8
150570,91.56,95.75,0,759,101.86
150849,90.8,94.06,0,786,102.79
151128,91.96,94.87,0,743,104.54
151407,91.7,95.5,0,758,104.77
151686,92.2,97.01,0,776,105.35
151965,92.2,103.6,0,724,104.81
152244,92.3,99.14,0,776,104.95
152523,92.86,95.8,0,758,103.5
152802,93.66,96.88,0,795,102.77
153081,92.63,98.51,0,772,103.85
153360,91.03,97.57,0,814,100.79
153639,90.7,99.14,0,844,100.35
153918,90.9,101.25,0,777,100.93
154197,91.0,99.49,0,801,100.76
154476,91.32,101.4,0,784,99.96
154755,90.76,100.25,0,755,99.09
155034,91.2,100.77,0,643,100.46
155313,92.21,101.43,0,598,102.8
155592,91.0,99.29,0,565,102.87
155871,90.96,94.94,0,539,100.4
156150,91.65,98.39,0,466,104.39
156429,92.77,101.39,0,405,102.6
156708,89.66,99.16,0,474,103.72
156987,92.02,98.23,0,455,103.26
157266,95.29,99.89,0,410,102.49
157545,96.82,93.87,0,360,103.26
157824,93.72,95.49,0,382,105.07
158103,94.11,96.36,0,339,102.8
158382,99.62,92.89,0,328,102.25
158661,93.53,94.72,0,326,100.87
158940,96.07,92.51,0,275,102.61
159219,92.78,94.29,0,281,103.91
159498,96.55,97.1,0,235,99.52
159777,95.05,93.59,0,226,100.91
160056,95.7,93.63,0,201,99.73
160335,94.41,93.89,0,183,103.05
160614,94.27,95.89,0,168,109.47
160893,97.28,97.8,0,171,101.58
161172,100.83,93.53,0,193,100.2
161451,95.79,90.07,0,124,103.78
161730,92.83,91.57,0,159,100.05
162009,91.72,87.65,0,107,95.73
162288,90.88,86.67,0,126,98.12
162567,99.41,85.68,0,115,97.71
162846,102.0,88.57,0,104,95.47
163125,94.25,84.22,0,88,99.23
163404,110.5,91.83,0,86,89.59
163683,91.02,88.98,0,100,97.58
163962,103.66,88.99,0,98,96.33
164241,89.66,86.01,0,89,94.14
164520,102.33,86.45,0,116,91.9
164799,97.0,91.0,0,125,94.89
165078,88.16,85.57,0,131,98.54
165357,90.35,87.42,0,125,98.17
165636,97.97,93.81,0,154,98.14
165915,98.04,86.8,0,162,98.84
166194,90.5,92.24,0,190,99.16
166473,92.91,93.29,0,226,103.66
166752,97.29,94.38,0,268,101.17
167031,95.67,96.91,0,325,100.84
167310,91.89,99.69,0,369,101.36
167589,90.93,101.2,0,478,102.58
167868,92.97,103.03,0,558,103.86
168147,91.42,99.41,0,552,100.8
168426,90.98,101.73,0,600,103.36
168705,91.46,101.52,0,714,102.44
168984,92.1,101.74,0,827,102.29
169263,90.25,101.71,0,914,102.8
169542,90.56,99.83,0,950,102.35
169821,91.73,97.24,0,970,100.86
170100,91.4,99.16,0,977,102.25
170379,92.66,96.74,0,875,100.97
170658,92.07,102.9,0,686,97.18
170937,90.91,100.57,0,680,97.25
171216,91.7,96.14,0,683,100.29
171495,88.95,94.28,0,632,96.74
171774,87.03,94.02,0,640,98.58
172053,87.64,96.33,0,631,99.08
172332,84.53,94.46,0,662,97.15
172611,88.6,95.34,0,650,99.67
172890,88.1,95.19,0,655,100.11
173169,90.3,94.9,0,672,100.24
173448,88.6,95.29,0,611,99.98
173727,85.8,97.79,0,595,100.66
174006,90.33,97.84,0,585,101.19
174285,89.43,96.58,0,610,100.2
174564,88.86,96.67,0,636,100.44
174843,88.1,94.21,0,666,99.14
175122,88.5,96.83,0,661,100.8
175401,90.23,91.97,0,667,100.51
175680,90.36,91.62,0,724,99.79
175959,91.6,93.88,0,678,102.98
176238,90.93,95.7,0,746,101.97
176517,92.06,95.02,0,734,102.87
176796,91.03,96.15,0,751,103.26
177075,92.36,95.94,0,696,104.03
177354,91.53,96.06,0,712,103.83
177633,90.63,97.61,0,676,104.97
177912,91.03,97.36,0,723,104.2
178191,91.06,97.2,0,685,103.41
178470,91.36,96.45,0,763,104.09
178749,90.66,101.86,0,748,104.47
179028,90.86,96.17,0,771,102.84
179307,91.36,95.91,0,827,102.08
179586,90.4,95.47,0,764,104.18
179865,92.0,87.42,0,883,101.49
180144,91.76,91.63,0,949,100.35
180423,92.94,98.28,0,855,101.2
180702,90.0,97.42,0,852,99.49
180981,92.36,98.73,0,859,101.09
181260,90.96,97.92,0,855,99.14
181539,90.7,98.66,0,815,101.34
181818,93.23,101.58,0,609,103.16
182097,92.09,101.67,0,576,104.7
182376,93.2,99.67,0,489,104.17
182655,92.87,98.51,0,427,100.82
182934,93.73,96.15,0,492,104.41
183213,94.8,96.31,0,399,103.46
183492,94.54,96.75,0,386,103.86
183771,92.9,94.16,0,442,102.9
184050,93.78,97.0,0,344,105.86
184329,94.6,95.7,0,353,102.34
184608,95.74,95.52,0,374,102.85
184887,94.53,94.62,0,345,101.91
185166,94.1,95.25,0,342,105.14
185445,94.12,93.83,0,290,101.89
185724,94.99,92.74,0,312,101.95
186003,93.65,95.55,0,243,105.29
186282,96.78,95.77,0,240,102.87
186561,95.4,93.57,0,214,103.24
186840,95.09,92.09,0,210,100.63
187119,97.34,95.3,0,175,101.96
187398,95.68,90.93,0,160,98.47
187677,93.78,94.31,0,151,99.63
187956,90.98,93.29,0,144,99.69
188235,101.36,92.47,0,128,99.38
188514,93.08,93.15,0,118,101.73
188793,96.56,86.63,0,111,101.72
189072,95.25,90.96,0,118,99.32
189351,90.22,94.5,0,112,98.35
189630,97.97,93.13,0,102,99.48
189909,96.5,90.22,0,102,98.2
190188,97.16,86.43,0,98,94.52
190467,91.55,82.01,0,86,99.64
190746,103.94,85.45,0,97,95.0
191025,90.0,81.62,0,73,95.8
191304,114.9,86.3,0,118,98.63
191583,119.88,87.15,0,121,99.85
191862,95.41,88.06,0,117,94.7
192141,94.76,92.31,0,109,91.33
192420,88.58,86.51,0,121,99.27
192699,102.38,93.63,0,147,99.0
192978,95.2,92.16,0,193,97.42
193257,100.91,88.84,0,213,98.81
193536,102.07,96.94,0,273,96.62
193815,91.28,100.33,0,338,101.44
194094,91.56,101.11,0,313,102.5
194373,90.12,103.38,0,488,102.97
194652,91.48,101.09,0,546,102.04
194931,90.98,100.85,0,550,101.81
195210,90.2,101.78,0,639,101.96
195489,90.58,101.41,0,739,102.28
195768,92.1,101.19,0,809,102.02
196047,92.03,100.84,0,885,102.27
196326,91.07,101.9,0,860,104.31
196605,91.13,100.67,0,971,101.14
196884,89.96,98.14,0,1000,100.86
197163,92.98,96.01,0,864,100.38
197442,91.58,97.55,0,741,94.82
197721,92.17,95.5,0,655,95.59
198000,91.79,97.27,0,647,100.12
198279,92.76,95.0,0,710,98.56
198558,93.07,94.4,0,710,97.62
198837,92.95,95.82,0,597,100.2
199116,96.03,95.62,0,674,99.52
199395,92.03,96.05,0,645,100.06
199674,87.6,95.38,0,638,98.84
199953,88.25,93.26,0,648,99.9
200232,87.43,95.67,0,654,100.18
200511,92.1,96.46,0,569,101.23
200790,90.25,98.15,0,630,102.08
201069,93.67,97.46,0,554,103.5
201348,91.99,98.08,0,558,102.75
201627,87.35,97.06,0,673,101.5
201906,93.89,95.45,0,628,100.89
202185,92.27,96.88,0,666,101.56
202464,91.78,95.3,0,691,100.8
202743,94.86,94.3,0,688,99.11
203022,95.18,96.4,0,727,103.13
203301,93.5,96.68,0,725,104.72
203580,92.93,95.68,0,723,103.55
203859,95.06,95.61,0,746,103.43
