,이전VDS,이후VDS,holiday,교통량,평균속도
122,99.88,96.05,0,195,94.65
401,102.86,96.71,0,206,97.61
680,100.22,96.98,0,211,94.83
959,100.64,95.46,0,164,93.69
1238,100.45,99.31,0,157,94.57
1517,96.3,93.5,0,136,91.0
1796,99.66,96.07,0,119,94.49
2075,95.92,90.9,0,111,92.93
2354,98.18,97.33,0,117,94.84
2633,96.28,95.12,0,106,94.02
2912,92.17,89.14,0,97,89.34
3191,94.46,90.21,0,102,91.84
3470,91.3,87.91,0,116,89.21
3749,89.34,85.39,0,111,87.66
4028,92.84,88.74,0,135,88.64
4307,94.44,91.84,0,161,92.33
4586,93.06,86.56,0,163,89.7
4865,92.83,91.2,0,163,91.7
5144,96.73,94.85,0,146,92.0
5423,93.09,87.62,0,227,90.77
5702,94.46,88.56,0,217,91.4
5981,99.27,94.31,0,253,95.35
6260,100.99,96.88,0,269,95.17
6539,106.86,107.28,0,290,99.49
6818,107.42,105.18,0,350,99.3
7097,105.6,103.5,0,447,98.67
7376,110.16,107.19,0,529,101.38
7655,107.68,103.87,0,599,99.59
7934,108.42,103.61,0,758,100.73
8213,112.24,107.17,0,734,102.55
8492,108.81,105.6,0,862,100.27
8771,110.09,106.46,0,876,101.44
9050,111.88,106.71,0,860,102.71
9329,111.18,107.72,0,885,101.66
9608,109.81,106.58,0,854,101.55
9887,109.77,106.45,0,822,100.85
10166,109.25,105.42,0,692,100.87
10445,107.73,104.86,0,773,99.96
10724,107.19,103.49,0,796,99.52
11003,108.09,104.14,0,808,99.77
11282,106.67,100.7,0,879,98.64
11561,106.84,103.72,0,790,99.38
11840,105.9,102.72,0,849,98.57
12119,107.52,103.58,0,806,99.74
12398,106.7,103.71,0,788,99.1
12677,107.67,103.79,0,774,99.79
12956,107.66,104.93,0,696,99.57
13235,107.57,103.93,0,721,99.49
13514,106.89,102.98,0,673,98.56
13793,108.89,105.97,0,687,100.5
14072,108.97,107.52,0,631,101.0
14351,106.99,104.77,0,678,99.43
14630,108.75,105.45,0,657,100.59
14909,110.53,107.19,0,682,101.34
15188,108.04,106.12,0,724,99.94
15467,108.45,106.41,0,710,99.92
15746,107.68,106.19,0,720,99.27
16025,109.81,109.06,0,657,101.01
16304,109.51,107.76,0,677,100.97
16583,109.48,105.92,0,702,100.62
16862,108.65,107.09,0,613,100.05
17141,107.9,106.65,0,633,99.69
17420,109.5,105.69,0,665,100.83
17699,109.06,106.82,0,721,100.51
17978,107.53,105.66,0,679,100.06
18257,110.46,107.39,0,663,100.81
18536,109.72,107.88,0,681,100.89
18815,109.27,108.46,0,675,100.25
19094,111.84,107.99,0,680,102.14
19373,112.03,108.75,0,649,101.98
19652,110.49,107.76,0,648,100.9
19931,110.64,108.33,0,646,101.6
20210,109.52,108.89,0,608,101.0
