,이전VDS,이후VDS,holiday,교통량,평균속도
43307,95.46,106.26,0,679,95.38
43586,95.78,106.56,0,695,96.26
43865,95.31,105.2,0,667,95.53
44144,96.13,107.08,0,680,95.92
44423,95.79,105.47,0,710,95.44
44702,96.68,107.49,0,696,96.64
44981,96.24,105.55,0,729,95.29
45260,101.19,112.49,0,280,95.12
45539,96.56,109.66,0,636,97.48
45818,96.27,109.09,0,695,97.11
46097,96.62,108.29,0,727,96.57
46376,97.15,108.92,0,690,97.78
46655,96.75,109.02,0,687,97.84
46934,96.89,111.23,0,677,99.14
47213,99.73,112.28,0,710,99.14
47492,98.26,112.67,0,600,101.1
47771,98.56,110.73,0,607,99.69
48050,97.78,110.5,0,606,97.81
48329,98.68,112.23,0,522,100.39
48608,98.36,109.56,0,542,97.7
48887,96.67,106.02,0,473,88.55
49166,95.57,108.42,0,428,91.84
49445,97.7,107.18,0,516,95.37
49724,95.34,106.3,0,436,94.16
50003,95.45,105.71,0,437,95.42
50282,95.82,108.54,0,381,96.31
50561,96.84,107.33,0,319,95.62
50840,96.01,109.14,0,289,97.03
51119,97.93,108.41,0,260,98.86
51398,96.74,109.89,0,254,98.17
51677,97.52,112.04,0,207,98.12
51956,96.43,107.43,0,201,97.47
52235,95.37,109.52,0,169,99.15
52514,99.17,108.78,0,130,98.81
52793,92.79,104.47,0,136,94.51
53072,96.4,106.56,0,120,98.36
53351,97.06,109.65,0,99,99.0
53630,95.61,105.43,1,113,97.55
53909,91.17,105.03,1,66,92.82
54188,96.96,105.67,1,71,96.51
54467,96.95,109.22,1,80,103.47
54746,91.03,108.07,1,59,97.23
55025,99.0,107.67,1,63,99.71
55304,92.1,106.99,1,56,96.88
55583,94.32,104.56,1,52,97.66
55862,97.25,106.15,1,50,97.82
56141,89.47,97.43,1,52,96.83
56420,91.13,100.32,1,57,94.23
56699,99.36,105.87,1,38,94.58
56978,87.07,94.0,1,32,92.9
57257,92.18,95.51,1,45,92.18
57536,95.48,102.21,1,55,94.75
57815,90.57,99.05,1,59,93.34
58094,91.36,99.47,1,62,95.46
58373,92.93,106.92,1,44,97.53
58652,92.51,100.61,1,59,95.21
58931,95.13,102.62,1,60,93.13
59210,91.23,101.98,1,67,93.72
59489,93.55,104.18,1,76,94.41
59768,95.64,108.7,1,121,95.76
60047,102.11,115.91,1,112,104.34
60326,101.48,114.13,1,128,109.62
60605,98.73,111.28,1,174,103.66
60884,100.97,117.24,1,178,106.99
61163,99.95,117.86,1,238,107.74
61442,101.26,115.28,1,234,105.39
61721,100.61,113.25,1,258,103.5
62000,101.71,113.55,1,274,103.38
62279,100.28,112.81,1,337,104.55
62558,100.82,114.31,1,430,103.44
62837,99.38,112.82,1,454,103.22
63116,100.75,112.32,1,485,103.99
63395,99.3,113.13,1,479,102.81
63674,98.33,111.16,1,522,101.17
63953,98.74,110.16,1,566,101.37
64232,99.28,111.58,1,618,101.72
64511,97.7,109.64,1,630,98.77
64790,97.88,109.38,1,608,94.92
65069,97.78,108.93,1,669,94.74
65348,97.04,106.52,1,749,95.82
65627,97.27,108.85,1,706,96.36
65906,96.5,108.67,1,650,91.16
66185,94.83,108.18,1,807,94.5
66464,95.3,107.92,1,856,92.75
66743,95.08,107.77,1,864,89.34
67022,95.95,108.51,1,746,92.42
67301,97.19,110.64,1,709,94.51
67580,96.7,109.31,1,659,92.7
67859,96.93,112.83,1,660,94.69
68138,96.51,108.35,1,664,91.92
68417,97.37,111.23,1,776,96.95
68696,96.82,111.34,1,746,96.56
68975,96.68,109.01,1,792,95.83
69254,95.98,109.2,1,756,96.88
69533,97.17,110.27,1,768,96.24
69812,97.48,111.0,1,753,96.49
70091,97.4,109.68,1,754,96.57
70370,97.11,110.21,1,735,97.44
70649,97.0,110.47,1,730,97.0
70928,97.51,109.06,1,748,95.99
71207,97.69,108.03,1,740,97.17
71486,98.07,110.61,1,690,98.3
71765,98.77,111.79,1,730,98.82
72044,97.31,111.11,1,679,98.93
72323,98.13,112.59,1,610,100.06
72602,98.23,111.19,1,724,99.93
72881,98.92,112.19,1,691,100.05
73160,99.47,115.08,1,608,102.49
73439,98.97,111.99,1,639,99.65
73718,98.59,112.96,1,595,100.07
73997,98.57,112.25,1,610,100.26
74276,98.73,111.72,1,523,99.96
74555,99.74,113.18,1,475,102.79
74834,98.87,113.86,1,503,101.64
75113,97.77,111.05,1,505,98.71
75392,97.98,108.2,1,493,96.54
75671,96.41,106.89,1,448,93.66
75950,96.75,108.05,1,431,95.48
76229,98.62,109.49,1,401,96.46
76508,96.39,108.39,1,428,96.11
76787,95.43,106.65,1,386,94.9
77066,96.28,109.86,1,422,95.98
77345,95.81,106.38,1,420,93.54
77624,97.66,107.69,1,405,95.99
77903,97.33,107.99,1,340,98.57
78182,99.85,110.0,1,273,100.56
78461,97.25,108.83,1,275,97.12
78740,98.23,113.12,1,248,101.08
79019,97.49,111.62,1,182,99.26
79298,99.55,109.11,1,166,99.29
79577,97.83,112.69,1,160,103.54
79856,101.54,114.4,1,112,104.19
80135,100.59,117.7,1,102,103.47
80414,102.93,115.64,1,95,104.14
80693,99.67,111.56,1,75,101.44
80972,96.19,110.62,1,77,98.03
81251,101.63,111.51,1,73,103.01
81530,98.47,113.47,1,71,103.93
81809,98.82,113.77,1,48,103.3
82088,98.37,115.08,1,48,101.73
82367,106.27,117.57,1,44,107.63
82646,93.84,102.5,1,46,94.46
82925,102.26,112.34,1,39,102.48
83204,95.83,107.47,1,43,97.0
83483,96.23,113.56,1,40,99.39
83762,97.82,108.16,1,23,104.15
84041,94.97,105.95,1,34,98.57
84320,102.66,112.25,1,29,100.12
84599,97.3,114.31,1,34,100.86
84878,95.18,101.96,1,34,98.25
85157,100.9,109.54,1,25,106.18
85436,94.71,111.39,1,26,97.75
85715,102.03,114.77,1,40,104.21
85994,94.36,110.82,1,46,98.84
86273,100.13,108.68,1,59,99.88
86552,103.45,118.45,1,66,107.62
86831,99.65,113.02,1,69,105.2
87110,101.77,119.46,1,100,109.6
87389,104.38,123.17,1,118,111.15
87668,105.23,122.19,1,126,108.72
87947,104.01,125.54,1,172,110.29
88226,105.48,117.87,1,160,109.88
88505,102.73,124.13,1,187,111.37
88784,101.35,117.37,1,182,107.53
89063,103.15,117.28,1,205,109.35
89342,101.72,117.08,1,227,107.8
89621,100.59,113.68,1,228,104.98
89900,100.51,115.98,1,251,107.81
90179,100.63,112.07,1,296,103.0
90458,102.49,115.45,1,337,106.42
90737,101.38,115.92,1,335,106.3
91016,101.12,116.22,1,362,107.09
91295,100.23,111.52,1,388,102.62
91574,99.86,113.94,1,466,102.11
91853,98.64,109.99,1,482,100.63
92132,99.87,113.29,1,489,103.31
92411,98.77,110.87,1,576,100.85
92690,98.84,111.77,1,526,102.03
92969,98.52,113.5,1,572,101.08
93248,99.28,112.55,1,523,96.08
93527,98.66,113.61,1,595,99.16
93806,97.85,112.41,1,616,99.77
94085,98.28,112.61,1,633,99.63
94364,98.6,112.65,1,587,97.47
94643,98.04,113.06,1,588,94.92
94922,98.43,110.64,1,579,94.94
95201,97.6,113.11,1,618,94.42
95480,97.49,111.17,1,748,97.86
95759,99.51,112.37,1,728,100.19
96038,96.36,112.38,1,730,99.56
96317,96.73,109.28,1,805,96.17
96596,96.96,109.94,1,766,97.61
96875,96.4,108.84,1,843,94.64
97154,97.12,109.6,1,806,97.2
97433,97.5,111.68,1,836,97.34
97712,97.52,109.44,1,808,95.76
97991,97.22,108.84,1,882,94.74
98270,97.71,110.86,1,823,95.62
98549,95.47,107.6,1,948,91.5
98828,97.23,107.71,1,868,93.63
99107,96.56,108.34,1,852,94.13
99386,96.59,109.92,1,830,94.85
99665,97.39,107.95,1,832,94.89
99944,96.87,108.38,1,761,95.66
100223,98.06,110.72,1,709,98.17
100502,98.22,112.41,1,692,99.03
100781,98.01,112.4,1,719,98.99
101060,97.71,112.83,1,659,100.2
101339,96.9,109.86,1,691,96.39
101618,97.96,110.73,1,659,96.95
101897,97.94,110.13,1,603,96.85
102176,95.87,105.61,1,610,92.66
102455,95.43,105.13,1,549,90.77
102734,95.57,104.58,1,561,87.46
103013,95.9,106.16,1,566,93.32
103292,95.33,106.77,1,536,94.17
103571,94.49,106.27,1,589,92.08
103850,94.3,105.5,1,531,90.97
104129,95.6,107.15,1,436,88.59
104408,96.26,105.45,1,454,94.1
104687,96.68,108.82,1,382,96.65
104966,97.49,107.21,1,358,96.85
105245,98.35,111.5,1,320,99.53
105524,99.1,112.17,1,284,100.46
105803,98.26,109.83,1,258,98.38
106082,98.15,112.8,1,219,103.31
106361,99.0,112.49,1,165,104.01
106640,97.57,109.38,1,138,101.57
106919,97.68,107.79,1,107,98.59
107198,96.06,110.35,1,97,99.39
107477,97.62,107.77,1,100,99.44
107756,97.25,110.16,1,72,100.18
108035,97.97,107.97,1,81,103.07
108314,96.06,108.75,1,68,99.73
108593,97.19,107.37,1,71,97.88
108872,92.14,102.83,1,56,93.65
109151,98.95,114.97,1,50,101.36
109430,90.97,96.02,1,42,87.32
109709,91.73,108.39,1,48,96.07
109988,91.76,99.31,1,42,87.96
110267,95.49,104.53,1,41,97.08
110546,91.31,97.99,1,47,93.89
110825,98.21,106.88,1,44,99.95
111104,91.54,102.66,1,44,95.29
111383,97.03,107.26,1,54,98.41
111662,88.89,94.91,1,45,91.64
111941,94.07,103.52,1,59,96.09
112220,92.0,99.7,1,67,92.18
112499,98.07,108.03,1,81,98.36
112778,95.95,106.47,1,102,95.6
113057,95.49,108.26,1,96,98.35
113336,97.63,107.47,1,130,100.92
113615,99.79,114.35,1,162,104.26
113894,100.07,115.34,1,172,104.35
114173,98.19,113.81,1,188,106.98
114452,101.01,115.39,1,203,106.33
114731,99.77,114.8,1,226,104.15
115010,98.66,112.65,1,221,104.05
115289,98.79,112.55,1,227,103.07
115568,99.09,111.95,1,260,102.53
115847,97.73,111.04,1,288,103.24
116126,101.15,114.73,1,324,103.5
116405,99.16,111.6,1,352,102.71
116684,98.97,111.19,1,325,102.47
116963,98.43,109.53,1,358,101.37
117242,96.56,111.48,1,366,101.58
117521,99.37,109.13,1,411,100.84
117800,97.03,106.15,1,479,98.25
118079,95.79,105.96,1,496,97.89
118358,97.57,108.34,1,496,99.79
118637,97.46,109.15,1,516,99.09
118916,96.91,108.06,1,576,97.02
119195,95.36,106.74,1,632,97.32
119474,95.94,109.17,1,600,97.43
119753,95.55,105.78,1,572,89.84
120032,95.83,107.03,1,569,90.58
120311,96.49,106.24,1,552,90.23
120590,95.72,108.06,1,619,91.43
120869,95.98,107.5,1,631,89.61
121148,96.44,110.79,1,687,96.88
121427,96.53,107.02,1,606,89.88
121706,96.7,108.99,1,599,92.86
121985,97.17,110.6,1,536,91.56
122264,96.48,107.89,1,655,93.68
122543,96.39,107.92,1,553,90.27
122822,97.29,109.93,1,643,97.14
123101,96.76,109.64,1,619,97.6
123380,97.34,109.22,1,533,90.76
123659,96.89,108.49,1,599,92.11
123938,97.31,107.82,1,560,89.41
124217,95.9,107.78,1,693,94.29
124496,96.32,105.91,1,783,94.58
124775,96.03,107.35,1,714,92.26
125054,94.91,105.64,1,758,87.1
125333,96.39,106.99,1,667,89.72
125612,95.47,107.0,1,721,88.29
125891,96.33,105.96,1,710,93.54
126170,97.38,107.2,1,733,96.51
126449,98.24,106.85,1,681,96.74
126728,98.32,109.89,1,629,98.97
127007,98.72,111.65,1,602,101.97
127286,97.14,110.23,1,562,100.21
127565,98.08,111.4,1,543,102.06
127844,97.63,111.38,1,552,100.73
128123,98.97,112.49,1,516,99.65
128402,99.95,112.17,1,466,100.72
128681,97.36,110.29,1,459,98.96
128960,97.98,108.95,1,428,98.6
129239,95.08,104.22,1,444,94.7
129518,96.11,105.52,1,467,93.38
129797,95.34,108.69,1,392,97.11
130076,98.17,107.15,1,402,96.87
130355,94.94,106.87,1,399,94.03
130634,96.92,107.05,1,352,90.34
130913,94.42,104.8,1,333,91.6
131192,94.96,105.47,1,336,94.05
131471,95.16,106.16,1,300,96.08
131750,95.91,109.7,1,242,101.23
132029,94.29,107.43,1,224,90.39
132308,98.23,108.34,1,173,98.28
132587,97.03,106.56,1,165,98.03
132866,94.85,105.2,1,114,95.67
133145,98.1,106.09,1,119,97.69
133424,91.26,105.26,1,111,94.86
133703,96.26,105.68,1,82,97.77
133982,94.77,109.19,0,97,96.83
134261,94.18,104.41,0,87,96.25
134540,94.96,106.84,0,91,97.81
134819,89.48,102.91,0,76,98.14
135098,90.5,96.07,0,60,92.3
135377,94.72,100.75,0,57,93.16
135656,91.48,99.18,0,47,91.58
135935,89.9,93.65,0,56,89.54
136214,87.68,96.27,0,48,89.62
136493,93.04,101.89,0,35,92.26
136772,89.28,97.54,0,52,88.5
137051,87.95,97.1,0,27,89.83
137330,96.28,102.93,0,68,94.94
137609,91.41,98.7,0,53,92.69
137888,89.43,95.78,0,63,91.48
138167,91.62,100.14,0,74,92.43
138446,90.58,99.79,0,73,92.91
138725,94.49,103.66,0,52,99.39
139004,90.65,97.34,0,102,90.06
139283,94.79,101.82,0,109,95.75
139562,92.29,95.68,0,101,90.67
139841,93.97,103.1,0,140,97.19
140120,96.91,105.75,0,132,98.51
140399,97.8,109.22,0,155,101.35
140678,99.12,114.35,0,193,104.01
140957,101.0,116.1,0,208,105.32
141236,99.13,115.62,0,212,103.24
141515,99.09,112.04,0,243,103.36
141794,98.32,109.83,0,280,102.41
142073,101.05,109.14,0,279,102.25
142352,97.14,108.84,0,271,101.26
142631,98.61,111.54,0,298,103.1
142910,98.94,108.19,0,318,101.14
143189,98.55,110.18,0,302,101.13
143468,95.59,107.41,0,322,99.68
143747,97.16,107.13,0,394,100.72
144026,97.37,105.24,0,371,98.96
144305,95.1,104.34,0,410,98.12
144584,96.09,105.92,0,416,97.35
144863,94.42,101.01,0,464,94.52
145142,95.23,103.32,0,450,94.99
145421,95.64,102.81,0,473,93.96
145700,94.25,102.45,0,454,89.8
145979,94.55,102.75,0,464,87.56
146258,94.53,103.87,0,460,86.66
146537,94.32,102.96,0,448,86.43
146816,94.09,103.22,0,477,85.56
147095,94.03,101.57,0,500,88.13
147374,95.99,104.67,0,488,86.54
147653,94.68,105.83,0,456,87.76
147932,95.44,103.92,0,463,84.71
148211,95.72,105.84,0,510,93.94
148490,96.01,107.59,0,483,89.7
148769,96.12,108.09,0,462,87.36
149048,96.14,108.42,0,427,88.37
149327,98.36,109.06,0,470,92.92
149606,96.64,107.66,0,472,91.01
149885,94.84,107.41,0,476,88.44
150164,95.48,106.0,0,490,87.77
150443,94.57,105.32,0,561,95.1
150722,95.31,104.25,0,579,96.3
151001,95.63,108.06,0,511,95.04
151280,95.61,106.78,0,508,91.68
151559,95.56,106.19,0,489,89.83
151838,97.1,107.99,0,500,93.16
152117,96.96,107.25,0,575,96.94
152396,95.71,106.03,0,497,95.67
152675,95.51,105.42,0,538,95.32
152954,95.41,106.48,0,569,95.01
153233,96.81,107.86,0,529,97.57
153512,96.89,105.42,0,512,96.67
153791,97.45,107.54,0,471,98.0
154070,97.94,108.08,0,464,98.51
154349,97.05,106.12,0,427,97.86
154628,95.94,106.22,0,402,97.74
154907,96.58,104.58,0,408,95.23
155186,95.32,105.57,0,348,95.91
155465,95.42,108.09,0,330,97.85
155744,95.82,104.27,0,317,95.57
156023,92.85,101.46,0,292,91.78
156302,93.52,100.48,0,300,90.68
156581,93.76,100.48,0,301,87.07
156860,90.9,99.87,0,266,85.98
157139,91.44,100.47,0,255,92.26
157418,89.88,99.26,0,266,90.4
157697,93.2,100.04,0,277,86.14
157976,92.19,99.25,0,253,86.68
158255,90.9,100.08,0,214,90.39
158534,92.55,99.58,0,185,90.59
158813,93.16,101.85,0,162,93.24
159092,91.45,100.26,0,197,87.05
159371,91.48,98.32,0,148,87.64
159650,91.44,101.33,0,135,90.04
159929,95.78,101.84,0,93,92.7
160208,90.2,96.44,0,102,92.57
160487,91.19,101.62,0,76,93.43
160766,93.88,101.16,0,68,96.0
161045,95.9,105.25,0,80,99.37
161324,90.02,98.68,0,39,91.12
161603,92.43,96.42,0,76,93.28
161882,85.58,97.52,0,55,91.4
162161,91.15,102.65,0,69,92.78
162440,92.71,97.49,0,54,92.07
162719,87.46,92.71,0,51,87.42
162998,89.16,97.19,0,52,88.46
163277,89.25,95.19,0,43,91.46
163556,87.2,89.15,0,32,86.77
163835,87.95,93.77,0,44,88.54
164114,89.64,97.11,0,49,92.95
164393,90.85,102.56,0,55,92.61
164672,90.42,97.85,0,69,92.26
164951,90.36,92.49,0,69,88.29
165230,86.24,93.64,0,67,89.19
165509,92.51,101.06,0,50,92.86
165788,89.8,96.66,0,80,89.06
166067,92.6,96.29,0,88,91.37
166346,95.11,104.62,0,91,96.49
166625,92.69,101.56,0,105,93.97
166904,94.49,100.6,0,106,94.67
167183,96.59,104.55,0,134,99.18
167462,97.44,107.59,0,161,100.97
167741,95.17,101.44,0,145,95.66
168020,94.01,106.6,0,161,98.33
168299,97.11,104.02,0,211,96.82
168578,95.99,107.71,0,214,98.86
168857,97.17,106.19,0,240,98.24
169136,97.68,108.62,0,234,99.13
169415,97.57,105.17,0,273,98.18
169694,97.53,107.73,0,274,99.14
169973,97.38,107.77,0,274,99.16
170252,97.09,105.16,0,317,98.65
170531,97.24,106.62,0,350,97.45
170810,95.26,103.48,0,345,95.52
171089,96.52,105.25,0,369,98.21
171368,96.11,106.63,0,427,97.99
171647,95.69,103.96,0,431,95.49
171926,94.38,103.37,0,425,96.29
172205,94.32,102.85,0,478,94.34
172484,94.76,102.32,0,442,85.5
172763,92.26,102.32,0,484,92.86
173042,94.83,104.32,0,478,95.3
173321,94.54,103.5,0,470,95.66
173600,94.08,105.25,0,528,95.24
173879,94.32,101.92,0,485,85.61
174158,94.37,104.54,0,433,84.98
174437,95.06,104.56,0,526,90.3
174716,94.65,103.77,0,501,95.82
174995,95.04,104.64,0,486,90.17
175274,96.51,107.79,0,478,89.54
175553,95.73,108.4,0,413,88.4
175832,95.72,107.57,0,445,88.46
176111,97.69,107.88,0,480,94.33
176390,95.89,107.05,0,444,87.71
176669,95.26,106.05,0,470,91.69
176948,96.58,107.06,0,554,97.07
177227,94.85,106.38,0,545,95.11
177506,96.47,107.82,0,552,97.49
177785,95.72,105.98,0,567,95.83
178064,95.83,106.43,0,546,96.47
178343,96.23,105.01,0,510,95.2
178622,95.42,104.81,0,515,93.6
178901,95.86,106.38,0,504,95.17
179180,97.26,108.64,0,495,97.63
179459,95.71,105.17,0,531,95.49
179738,97.0,105.96,0,477,96.54
180017,97.73,105.84,0,485,96.69
180296,95.61,104.08,0,488,94.2
180575,97.05,105.0,0,470,95.7
180854,97.51,107.19,0,403,98.83
181133,96.43,108.57,0,399,99.12
181412,96.81,106.54,0,389,98.37
181691,95.95,107.93,0,397,94.42
181970,96.65,107.42,0,319,90.24
182249,96.28,105.76,0,311,94.37
182528,92.1,101.46,0,292,92.53
182807,93.83,102.93,0,266,93.93
183086,93.58,104.37,0,257,93.25
183365,92.52,99.59,0,255,91.13
183644,92.88,99.37,0,243,90.87
183923,91.34,100.93,0,191,91.42
184202,90.23,99.06,0,249,89.55
184481,92.77,98.15,0,239,90.52
184760,93.13,100.05,0,233,92.71
185039,90.8,95.27,0,211,86.41
185318,91.77,99.8,0,175,88.48
185597,94.17,102.69,0,139,92.63
185876,94.75,101.02,0,153,93.5
186155,90.27,98.34,0,138,92.36
186434,91.22,99.87,0,120,92.36
186713,90.89,99.48,0,115,92.68
186992,90.42,95.95,0,93,91.18
187271,90.44,96.87,0,104,89.84
187550,94.12,106.01,0,79,100.92
187829,92.11,101.22,0,107,92.45
188108,93.17,104.88,0,84,97.86
188387,90.59,97.99,0,48,95.22
188666,93.7,102.67,0,46,91.92
188945,90.78,95.58,0,69,89.67
189224,87.07,99.06,0,52,92.11
189503,96.43,104.7,0,45,96.28
189782,88.49,100.38,0,54,91.43
190061,88.93,93.78,0,74,94.12
190340,86.46,97.49,0,61,89.18
190619,87.72,96.41,0,51,86.51
190898,88.78,89.93,0,47,88.45
191177,88.79,95.61,0,58,88.24
191456,85.47,90.11,0,55,85.51
191735,86.98,94.19,0,53,84.93
192014,86.6,88.09,0,64,81.92
192293,92.67,95.91,0,66,86.49
192572,88.23,92.17,0,75,86.0
192851,92.48,95.73,0,84,88.98
193130,92.47,98.77,0,99,89.29
193409,88.6,95.08,0,106,89.36
193688,93.42,101.62,0,103,94.96
193967,94.72,107.48,0,126,96.49
194246,98.1,107.89,0,146,100.68
194525,94.45,100.32,0,153,94.13
194804,95.03,107.58,0,148,99.73
195083,96.96,106.11,0,166,101.02
195362,94.67,109.94,0,195,99.49
195641,95.57,107.46,0,216,98.68
195920,94.72,103.94,0,235,96.33
196199,98.68,106.04,0,236,99.44
196478,96.07,108.07,0,266,98.24
196757,96.16,110.14,0,237,99.78
197036,98.05,104.44,0,288,98.46
197315,94.58,104.75,0,323,97.39
197594,96.31,105.87,0,345,97.75
197873,97.47,104.23,0,358,96.68
198152,95.0,104.81,0,367,97.55
198431,95.67,102.33,0,412,95.69
198710,94.71,103.27,0,366,94.69
198989,93.96,101.04,0,465,91.9
199268,93.55,101.39,0,429,87.99
199547,93.96,103.86,0,448,94.99
199826,94.67,101.67,0,509,94.13
200105,95.74,104.61,0,470,88.4
200384,93.47,102.32,0,490,86.63
200663,95.24,103.0,0,534,94.61
200942,94.52,105.77,0,479,86.64
201221,95.07,102.25,0,488,86.24
201500,94.75,103.76,0,471,84.44
201779,94.96,106.19,0,449,89.48
202058,95.98,108.28,0,473,96.65
202337,96.76,108.43,0,498,98.82
202616,97.33,110.88,0,448,99.53
202895,98.05,107.63,0,463,98.32
203174,96.8,109.94,0,475,96.11
203453,96.68,105.95,0,451,87.75
203732,94.19,104.5,0,493,93.0
204011,94.33,104.68,0,517,93.88
204290,96.16,109.24,0,461,97.23
204569,94.93,104.79,0,497,95.85
