,이전VDS,이후VDS,holiday,교통량,평균속도
280226,97.965,96.985,1,745,91.705
280498,97.965,96.985,1,750,91.705
280770,97.965,96.985,1,766,91.705
281042,97.965,96.985,1,713,91.705
281314,97.965,96.985,1,758,91.705
281586,97.965,96.985,1,650,91.705
281858,97.965,96.985,1,691,91.705
282130,97.965,96.985,1,685,91.705
282402,97.965,96.985,1,658,91.705
282674,97.965,96.985,1,590,91.705
282946,97.965,96.985,1,590,91.705
283218,97.965,96.985,1,609,91.705
283490,97.965,96.985,1,555,91.705
283762,97.965,96.985,1,569,91.705
284034,93.36,97.97,1,533,92.33
284306,92.47,100.64,1,514,93.26
284578,93.62,100.24,1,538,93.91
284850,94.07,100.59,1,493,93.16
285122,93.14,99.91,1,497,93.81
285394,92.14,99.54,1,470,92.97
285666,92.96,100.34,1,372,93.98
285938,90.16,99.42,1,355,92.15
286210,91.86,100.91,1,364,94.01
286482,92.35,101.3,1,339,93.9
286754,92.25,102.52,1,251,94.15
287026,92.9,102.12,1,235,94.5
287298,92.85,99.31,0,204,94.19
287570,91.11,99.01,0,175,94.68
287842,91.86,98.94,0,153,92.06
288114,92.21,97.21,0,139,93.11
288386,93.16,99.76,0,132,96.57
288658,91.83,97.71,0,110,91.9
288930,85.66,94.15,0,111,90.59
289202,91.14,92.14,0,91,85.89
289474,89.42,93.75,0,87,87.77
289746,88.02,91.18,0,114,89.24
290018,91.64,93.76,0,61,90.68
290290,90.88,100.33,0,66,92.97
290562,87.91,94.79,0,70,88.6
290834,89.1,93.77,0,89,90.03
291106,89.97,95.72,0,72,88.67
291378,88.02,93.55,0,88,88.0
291650,89.94,93.04,0,109,89.02
291922,91.96,97.9,0,101,91.88
292194,90.28,95.2,0,107,90.97
292466,90.5,95.43,0,141,90.45
292738,94.9,97.97,0,190,93.89
293010,92.0,99.27,0,192,92.3
293282,94.34,97.52,0,257,95.33
293554,96.29,101.83,0,299,96.63
293826,97.24,102.56,0,295,97.59
294098,96.53,103.0,0,406,97.23
294370,96.93,103.04,0,453,97.74
294642,94.89,100.78,0,501,94.7
294914,94.81,101.53,0,591,95.69
295186,93.52,100.61,0,688,95.25
295458,94.31,100.75,0,765,95.7
295730,93.73,99.8,0,722,95.6
296002,94.2,101.15,0,771,96.31
296274,97.36,99.88,0,733,94.91
296546,105.18,100.99,0,710,94.91
296818,113.11,99.51,0,721,94.49
297090,122.6,98.86,0,717,93.45
297362,97.965,97.72,0,756,92.41
297634,97.965,98.44,0,885,92.07
297906,97.965,98.25,0,801,91.78
298178,97.965,96.6,0,844,91.01
298450,97.965,96.25,0,896,91.16
298722,97.965,97.98,0,874,92.36
298994,97.965,95.94,0,968,90.38
299266,97.965,94.92,0,966,90.21
299538,97.965,95.61,0,805,91.39
299810,97.965,97.11,0,807,92.46
300082,97.965,96.58,0,804,90.94
300354,97.965,95.65,0,973,90.09
300626,97.965,94.36,0,1070,90.06
300898,97.965,95.19,0,939,91.5
301170,97.965,96.41,0,916,91.78
301442,97.965,96.94,0,939,92.34
301714,97.965,97.07,0,876,91.16
301986,97.965,94.72,0,882,90.94
302258,97.965,95.21,0,924,92.0
302530,97.965,96.9,0,838,91.77
302802,97.965,97.38,0,805,92.34
303074,97.965,98.47,0,858,91.26
303346,97.965,97.2,0,839,92.1
303618,97.965,97.21,0,827,92.12
303890,97.965,97.21,0,894,91.82
304162,97.965,96.07,0,886,92.28
304434,97.965,97.64,0,836,91.95
304706,97.965,97.97,0,809,91.42
304978,97.965,96.16,0,950,90.29
305250,97.965,96.35,0,968,91.37
305522,97.965,97.34,0,965,91.35
305794,97.965,96.95,0,995,91.8
306066,97.965,96.55,0,1013,90.97
306338,97.965,96.87,0,1052,90.42
306610,97.965,97.71,0,1052,92.24
306882,97.965,99.56,0,931,94.57
307154,135.19,99.35,0,942,94.34
307426,128.77,98.4,0,857,93.79
307698,123.7,99.16,0,795,94.09
307970,114.47,97.54,0,753,92.82
308242,105.89,96.47,0,785,91.24
308514,101.64,95.41,0,570,92.09
308786,96.75,94.88,0,547,89.5
309058,95.24,98.14,0,530,91.42
309330,91.98,96.67,0,537,92.12
309602,91.18,99.55,0,508,92.26
309874,92.0,96.14,0,433,90.27
310146,88.71,97.1,0,467,89.83
310418,89.63,95.27,0,463,89.36
310690,89.71,97.44,0,419,91.89
310962,90.28,96.85,0,414,91.22
311234,88.29,96.75,0,387,88.89
311506,87.55,96.65,0,358,89.29
311778,89.94,96.1,0,350,91.88
312050,89.28,96.9,0,304,90.01
312322,89.41,96.89,0,267,92.23
312594,87.33,94.41,0,294,89.37
312866,85.82,95.35,0,261,88.1
313138,84.26,90.46,0,237,87.03
313410,87.09,93.76,0,204,88.69
313682,86.83,92.96,0,185,89.77
313954,87.41,92.16,0,194,88.82
314226,84.9,89.17,0,154,87.32
314498,85.46,91.45,0,163,86.97
314770,85.03,92.11,0,123,87.29
315042,85.33,89.97,0,130,87.77
315314,85.06,89.85,0,121,85.41
315586,84.21,86.88,0,111,87.68
315858,86.33,89.58,0,121,89.84
316130,83.15,87.74,0,150,86.45
316402,77.55,85.8,0,106,80.79
316674,83.77,86.48,0,121,85.16
316946,84.22,90.81,0,116,88.49
317218,83.09,86.34,0,106,87.94
317490,83.39,87.53,0,120,84.53
317762,82.91,85.32,0,107,84.59
318034,84.73,88.8,0,103,85.99
318306,84.81,91.66,0,130,84.84
318578,86.16,88.75,0,125,88.51
318850,87.71,89.89,0,147,87.29
319122,85.65,89.94,0,194,86.05
319394,94.46,96.16,0,224,93.38
319666,92.66,95.41,0,193,92.07
319938,91.82,98.04,0,287,92.01
320210,94.58,98.41,0,334,94.49
320482,93.0,98.61,0,345,94.57
320754,92.93,97.85,0,354,93.83
321026,93.0,98.22,0,403,93.79
321298,94.3,99.81,0,485,95.55
321570,94.38,100.61,0,532,95.96
321842,94.28,99.9,0,530,95.19
322114,95.69,98.87,0,653,94.54
322386,104.19,100.41,0,655,94.04
322658,113.43,99.79,0,667,93.83
322930,129.46,97.31,0,587,93.31
323202,97.965,98.32,0,619,93.32
323474,97.965,98.29,0,717,92.13
323746,97.965,97.11,0,747,91.16
324018,97.965,96.1,0,780,90.63
324290,97.965,95.84,0,722,91.09
324562,97.965,96.1,0,796,90.33
324834,97.965,96.02,0,912,91.16
325106,97.965,94.41,0,868,90.61
325378,97.965,100.66,0,673,98.1
325650,97.965,96.5,0,1136,88.17
325922,97.965,96.89,0,886,90.41
326194,97.965,95.58,0,846,91.13
326466,97.965,95.15,0,828,90.55
326738,97.965,95.41,0,854,91.02
327010,97.965,95.05,0,899,89.83
327282,97.965,95.19,0,895,91.02
327554,97.965,95.61,0,859,91.32
327826,97.965,96.04,0,853,90.67
328098,97.965,94.35,0,849,90.13
328370,97.965,93.53,0,859,91.33
328642,97.965,96.9,0,801,92.03
328914,97.965,97.43,0,887,91.04
329186,97.965,94.57,0,920,90.46
329458,97.965,96.77,0,855,92.05
329730,97.965,95.63,0,971,89.7
330002,97.965,94.99,0,870,90.58
330274,97.965,94.25,0,846,93.02
330546,97.965,97.72,0,856,91.25
330818,97.965,96.68,0,875,92.33
331090,97.965,96.02,0,912,89.87
331362,97.965,95.62,0,980,89.87
331634,97.965,95.41,0,1030,89.56
331906,97.965,95.13,0,1100,89.23
332178,97.965,95.2,0,1177,88.82
332450,97.965,97.0,0,1106,88.63
332722,97.965,96.87,0,1085,90.94
332994,97.965,96.9,0,1064,90.69
333266,97.965,97.95,0,1011,93.07
333538,97.965,99.9,0,888,93.32
333810,97.965,99.88,0,907,93.21
334082,138.68,99.06,0,803,92.46
334354,125.91,98.27,0,727,91.9
334626,112.8,94.49,0,750,90.12
334898,105.27,93.54,0,611,90.03
335170,101.48,96.13,0,556,92.05
335442,98.4,96.99,0,535,90.63
335714,95.83,95.3,0,496,89.38
335986,93.53,96.17,0,539,91.05
336258,91.22,97.5,0,447,90.99
336530,93.79,98.0,0,468,91.28
336802,91.12,94.64,0,414,91.68
337074,91.07,96.83,0,412,90.09
337346,90.36,96.97,0,413,90.12
337618,88.8,95.68,0,390,89.65
337890,88.75,96.53,0,344,89.84
338162,89.07,96.89,0,289,89.86
338434,87.35,95.46,0,252,91.11
338706,88.59,93.76,0,282,90.44
338978,87.09,95.14,0,261,90.99
339250,84.15,92.37,0,223,87.75
339522,88.41,96.44,0,171,90.7
339794,85.78,93.86,0,185,89.67
