,이전VDS,이후VDS,holiday,교통량,평균속도
74920,106.63,105.04,1,197,105.0
75192,106.32,102.91,1,130,103.85
75464,106.56,104.02,1,151,105.4
75736,108.22,106.04,1,125,106.17
76008,109.08,104.6,1,128,107.32
76280,107.76,108.46,1,111,106.71
76552,109.94,106.74,1,99,106.19
76824,105.15,104.83,1,93,102.26
77096,104.4,102.17,1,78,104.23
77368,108.99,102.45,1,88,107.34
77640,104.97,99.37,1,78,100.33
77912,109.63,104.24,1,61,110.24
78184,114.33,108.78,1,48,112.69
78456,104.31,98.58,1,44,102.57
78728,109.54,106.99,1,39,106.31
79000,108.62,102.52,1,39,106.17
79272,112.66,106.61,1,29,107.6
79544,107.03,107.41,1,28,105.43
79816,98.21,91.4,1,20,96.21
80088,115.04,114.45,1,26,112.59
80360,105.34,102.85,1,14,99.22
80632,102.12,101.52,1,19,102.53
80904,102.23,90.15,1,11,102.08
81176,102.4,100.5,1,17,101.69
81448,97.26,92.05,1,10,93.6
81720,100.53,92.5,1,17,84.49
81992,105.26,101.54,1,16,105.64
82264,102.72,97.9,1,11,103.86
82536,92.52,101.51,1,12,87.67
82808,105.12,100.64,1,12,106.44
83080,89.62,89.48,1,18,86.16
83352,100.25,95.22,1,13,96.51
83624,100.1,98.6,1,17,102.18
83896,99.26,96.91,1,21,98.25
84168,100.84,98.06,1,23,99.29
84440,102.29,98.84,1,27,97.86
84712,115.03,115.26,1,36,112.54
84984,115.95,105.61,1,35,112.94
85256,108.28,105.07,1,44,106.12
85528,109.9,109.03,1,48,108.41
85800,111.28,107.8,1,47,110.6
86072,115.47,111.09,1,56,113.1
86344,106.0,103.88,1,47,104.64
86616,112.43,112.95,1,77,110.92
86888,110.56,108.87,1,85,109.43
87160,112.54,109.11,1,101,107.76
87432,117.84,111.08,1,99,111.59
87704,109.96,104.14,1,116,107.47
87976,113.98,111.85,1,144,111.96
88248,114.3,108.93,1,149,109.5
88520,111.07,106.06,1,141,108.92
88792,112.31,107.53,1,196,108.17
89064,113.47,108.22,1,217,110.52
89336,117.34,111.78,1,193,114.13
89608,112.3,108.53,1,223,110.19
89880,114.13,109.46,1,240,111.51
90152,111.45,106.93,1,263,108.5
90424,111.72,107.24,1,271,109.14
90696,113.66,107.92,1,280,111.12
90968,114.21,109.75,1,275,111.29
91240,112.98,107.88,1,255,110.52
91512,114.5,108.59,1,267,111.78
91784,115.33,110.97,1,270,114.27
92056,113.53,108.42,1,275,111.07
92328,115.93,113.14,1,277,114.13
92600,112.65,107.7,1,253,110.37
92872,114.03,110.03,1,273,111.21
93144,113.95,110.95,1,265,111.47
93416,113.76,108.86,1,307,111.41
93688,111.74,107.63,1,313,108.97
93960,115.55,110.17,1,286,112.57
94232,111.93,108.51,1,367,108.58
94504,112.05,108.08,1,377,109.0
94776,112.52,108.13,1,345,109.85
95048,112.23,108.93,1,351,109.7
95320,112.13,110.38,1,361,110.89
95592,111.7,107.6,1,365,109.31
95864,112.92,109.51,1,381,109.79
96136,113.89,109.81,1,354,111.86
96408,111.42,109.53,1,356,109.72
96680,114.39,109.07,1,394,111.49
96952,113.6,110.51,1,299,111.56
97224,113.7,111.09,1,295,111.7
97496,113.52,109.74,1,288,110.67
97768,113.19,109.76,1,326,110.1
98040,112.92,109.38,1,301,110.64
98312,113.0,109.58,1,314,109.75
98584,113.66,109.74,1,295,111.44
98856,109.84,106.73,1,266,106.71
99128,111.92,109.86,1,253,108.51
99400,110.87,107.28,1,230,108.91
99672,108.54,104.71,1,218,105.4
99944,104.38,100.59,1,219,102.6
100216,108.69,106.44,1,206,108.08
100488,107.54,104.16,1,215,106.55
100760,109.45,106.69,1,203,106.56
101032,108.86,105.03,1,178,106.93
101304,105.7,104.64,1,173,106.04
101576,106.06,105.02,1,184,104.9
101848,108.33,104.18,1,126,106.14
102120,104.44,103.56,1,144,102.9
102392,103.9,101.5,1,136,103.38
102664,106.2,105.28,1,132,104.53
102936,107.27,103.64,1,101,107.54
103208,107.29,105.92,1,109,106.6
103480,105.04,101.01,1,84,103.39
103752,102.41,98.32,1,78,101.12
104024,109.39,106.02,1,63,107.98
104296,100.86,101.0,1,58,101.68
104568,96.96,93.58,1,61,94.15
104840,97.62,92.05,1,48,95.57
105112,106.29,104.92,1,61,106.67
105384,105.52,101.4,1,28,102.02
105656,101.39,98.89,1,28,96.81
105928,95.42,91.37,1,29,90.83
106200,99.54,92.5,1,24,99.93
106472,97.87,91.9,1,23,94.39
106744,89.08,86.02,1,24,89.16
107016,93.27,88.37,1,31,88.86
107288,89.85,86.26,1,38,88.9
107560,90.45,88.52,1,38,88.9
107832,86.03,83.68,1,32,80.79
108104,87.25,82.67,1,30,83.34
108376,88.4,85.65,1,49,84.55
108648,90.78,86.28,1,38,89.45
108920,85.46,83.31,1,53,83.38
109192,91.09,88.02,1,62,87.87
109464,91.56,86.16,1,67,87.21
109736,91.54,88.44,1,55,87.65
110008,94.6,85.86,1,42,92.24
110280,95.26,96.5,1,75,92.52
110552,97.27,94.5,1,61,95.75
110824,99.59,94.59,1,82,94.21
111096,97.35,91.68,1,93,94.04
111368,106.67,102.22,1,88,99.64
111640,107.1,100.95,1,111,104.05
111912,107.16,100.24,1,113,101.85
112184,104.34,98.31,1,95,100.45
112456,107.03,102.4,1,123,105.14
112728,103.0,97.95,1,131,100.01
113000,103.86,101.48,1,125,98.99
113272,109.26,103.48,1,109,104.94
113544,107.79,104.76,1,125,108.14
113816,101.67,95.94,1,143,97.42
114088,106.55,102.24,1,145,103.89
114360,108.05,102.42,1,174,103.52
114632,108.92,103.95,1,173,106.13
114904,108.58,101.54,1,186,104.03
115176,106.91,101.48,1,184,103.32
115448,109.5,103.45,1,221,105.46
115720,109.08,105.36,1,251,106.7
115992,105.46,102.29,1,228,103.27
116264,107.2,103.06,1,266,105.58
116536,106.19,102.42,1,274,104.03
116808,108.28,102.43,1,271,104.61
117080,104.53,101.89,1,262,103.3
117352,106.8,101.49,1,285,104.18
117624,108.04,104.44,1,260,106.77
117896,107.17,102.42,1,288,104.58
118168,106.92,104.71,1,266,103.85
118440,106.58,105.27,1,246,105.37
118712,103.52,99.75,1,275,101.37
118984,108.07,104.77,1,294,105.61
119256,110.87,106.93,1,263,109.54
119528,108.47,104.18,1,269,104.84
119800,108.28,106.35,1,306,106.52
120072,107.68,103.97,1,330,105.72
120344,108.37,104.73,1,303,105.74
120616,108.99,105.83,1,298,107.04
120888,107.71,104.44,1,287,104.74
121160,107.19,106.12,1,314,104.51
121432,107.79,104.84,1,361,105.53
121704,110.17,105.21,1,313,107.05
121976,107.21,104.02,1,300,104.9
122248,106.45,103.76,1,313,104.65
122520,108.48,106.55,1,318,106.9
122792,107.58,103.91,1,325,104.55
123064,108.65,105.27,1,335,105.33
123336,106.37,104.14,1,299,104.74
123608,105.77,103.96,1,298,104.37
123880,105.62,100.94,1,266,104.1
124152,108.0,105.6,1,263,105.8
124424,107.67,105.32,1,260,105.85
124696,109.1,106.7,1,254,106.32
124968,107.59,105.97,1,236,105.1
125240,107.08,104.64,1,216,104.48
125512,106.24,105.78,1,212,105.2
125784,102.48,101.2,1,233,99.8
126056,104.74,100.61,1,216,103.3
126328,103.01,101.3,1,202,101.09
126600,103.28,102.07,1,176,102.66
126872,100.43,98.02,1,168,98.89
127144,101.27,102.25,1,195,101.7
127416,100.46,99.67,1,177,100.54
127688,102.01,100.57,1,172,101.03
127960,103.82,102.06,1,170,102.54
128232,101.13,96.99,1,151,97.23
128504,98.98,99.03,1,118,97.72
128776,101.1,96.54,1,109,98.14
129048,98.33,93.61,1,98,93.57
129320,96.46,92.15,1,106,93.3
129592,97.82,99.21,1,86,97.37
129864,94.97,91.97,1,71,93.1
130136,99.49,97.63,1,68,99.01
130408,98.07,94.51,1,48,94.4
130680,90.69,87.87,0,49,90.44
130952,97.41,93.65,0,53,95.49
131224,95.79,86.92,0,46,90.91
131496,87.12,81.71,0,42,83.56
131768,84.6,79.97,0,42,80.92
132040,91.39,87.98,0,47,89.12
132312,88.88,89.57,0,30,87.57
132584,96.2,86.47,0,39,89.42
132856,94.9,84.91,0,28,90.97
133128,81.95,77.85,0,35,79.75
133400,88.12,84.15,0,46,86.67
133672,84.59,76.68,0,37,79.45
133944,85.46,80.01,0,43,83.77
134216,89.74,88.15,0,51,86.55
134488,85.92,82.07,0,53,81.1
134760,86.46,81.6,0,69,83.86
135032,82.81,79.18,0,56,80.07
135304,86.47,81.83,0,67,83.66
135576,87.02,84.37,0,99,83.62
135848,90.07,85.82,0,72,84.24
136120,91.39,85.82,0,85,87.9
136392,94.03,87.83,0,102,89.07
136664,93.1,87.54,0,97,87.11
136936,97.76,92.93,0,104,95.01
137208,101.2,98.13,0,105,98.73
137480,100.7,95.97,0,135,96.87
137752,103.77,97.51,0,108,97.62
138024,102.04,97.77,0,150,98.92
138296,104.31,98.08,0,172,99.27
138568,107.25,101.88,0,184,105.78
138840,103.95,100.88,0,186,102.08
139112,107.9,102.55,0,182,106.33
139384,107.68,100.76,0,216,103.07
139656,105.69,102.81,0,164,104.57
139928,106.25,103.12,0,165,105.64
140200,107.79,104.68,0,182,105.85
140472,100.44,95.91,0,194,97.52
140744,105.64,101.02,0,194,103.57
141016,102.87,96.94,0,241,100.93
141288,103.29,100.38,0,201,100.89
141560,104.86,99.33,0,224,102.83
141832,105.74,101.69,0,248,102.8
142104,103.74,98.73,0,258,101.17
142376,105.54,101.24,0,272,102.8
142648,104.27,98.95,0,249,100.41
142920,105.97,101.61,0,255,102.07
143192,102.37,97.66,0,248,98.76
143464,103.32,98.23,0,244,100.44
143736,105.03,100.76,0,272,101.68
144008,106.48,100.63,0,248,102.26
144280,103.03,97.95,0,269,99.86
144552,102.53,95.99,0,238,98.03
144824,100.68,97.13,0,298,97.88
145096,105.77,102.01,0,258,105.31
145368,102.54,99.55,0,273,99.19
145640,104.49,98.53,0,274,102.11
145912,104.28,100.11,0,272,101.61
146184,105.19,100.16,0,298,101.55
146456,102.96,100.58,0,285,100.59
146728,105.07,102.57,0,267,101.91
147000,104.34,101.49,0,279,101.67
147272,105.84,102.73,0,275,104.25
147544,102.44,98.06,0,283,99.19
147816,104.07,100.6,0,265,101.18
148088,103.87,99.62,0,279,101.74
148360,106.62,101.71,0,291,103.24
148632,104.3,102.55,0,308,102.25
148904,103.63,101.39,0,342,100.0
149176,104.17,103.58,0,261,101.07
149448,102.93,102.86,0,300,100.01
149720,103.8,104.05,0,286,99.7
149992,105.48,107.47,0,263,102.27
150264,100.86,98.56,0,263,97.06
150536,103.79,100.79,0,263,101.36
150808,102.32,97.31,0,223,97.5
151080,101.08,96.82,0,229,96.79
151352,101.11,98.56,0,216,98.52
151624,98.82,96.45,0,207,95.96
151896,98.27,94.43,0,201,95.35
152168,97.67,93.72,0,151,95.9
152440,97.15,92.24,0,143,94.44
152712,96.59,93.68,0,171,92.43
152984,97.68,90.52,0,147,93.04
153256,95.73,91.22,0,146,92.55
153528,96.04,94.18,0,144,94.26
153800,95.8,91.93,0,119,90.6
154072,94.48,89.48,0,116,91.43
154344,94.09,90.53,0,121,89.47
154616,95.34,89.96,0,128,91.41
154888,93.19,89.9,0,111,88.26
155160,96.36,94.88,0,98,91.34
155432,90.05,86.13,0,99,88.63
155704,95.73,90.2,0,92,91.27
155976,92.12,87.08,0,95,88.75
156248,90.28,86.68,0,68,86.8
156520,93.03,86.73,0,86,89.97
156792,92.34,90.41,0,65,86.04
157064,91.98,90.03,0,65,89.22
157336,90.87,86.13,0,56,88.41
157608,91.13,84.81,0,44,91.97
157880,87.42,84.23,0,41,83.28
158152,84.09,82.54,0,38,80.31
158424,93.0,90.24,0,28,92.34
158696,89.27,84.9,0,47,88.45
158968,87.47,84.8,0,42,85.58
159240,84.0,81.18,0,62,82.41
159512,83.66,80.8,0,55,82.94
159784,87.99,85.1,0,44,84.12
160056,82.34,79.52,0,64,79.37
160328,86.55,82.47,0,79,81.66
160600,83.44,79.39,0,68,81.32
160872,81.89,77.0,0,56,77.32
161144,87.24,84.94,0,78,83.57
161416,87.06,78.79,0,84,83.72
161688,83.92,79.85,0,87,78.55
161960,86.25,82.36,0,103,82.07
162232,87.5,81.78,0,86,83.23
162504,87.08,82.43,0,99,84.0
162776,92.72,85.38,0,107,87.43
163048,93.35,86.93,0,112,87.55
163320,93.02,86.62,0,113,88.82
163592,94.55,87.78,0,125,90.17
163864,94.72,90.57,0,109,91.89
164136,101.0,95.72,0,139,97.6
164408,98.66,91.64,0,149,94.89
164680,104.46,95.92,0,158,101.98
164952,100.97,97.66,0,151,100.9
165224,102.37,98.94,0,158,98.73
165496,102.13,98.64,0,169,99.94
165768,105.23,100.62,0,159,103.74
166040,98.79,93.83,0,179,93.54
166312,104.82,101.11,0,153,102.0
166584,103.03,97.66,0,198,99.18
166856,104.65,97.52,0,175,100.73
167128,104.86,100.03,0,199,101.88
167400,105.09,98.69,0,225,102.16
167672,104.51,100.26,0,232,101.61
167944,104.39,100.15,0,257,101.51
168216,102.81,97.54,0,236,100.0
168488,103.42,96.21,0,248,98.3
168760,102.75,97.52,0,266,100.7
169032,101.64,97.06,0,245,98.47
169304,101.99,96.85,0,278,100.28
169576,100.76,96.9,0,261,99.02
169848,102.35,97.71,0,260,99.64
170120,100.39,97.05,0,314,98.73
170392,101.4,97.01,0,304,97.4
170664,101.92,97.34,0,283,99.26
170936,103.34,98.44,0,317,99.84
171208,104.09,98.22,0,289,100.22
171480,103.07,99.31,0,299,99.07
171752,101.25,95.65,0,269,98.57
172024,104.48,101.9,0,260,101.88
172296,103.27,99.51,0,275,101.08
172568,104.53,99.99,0,272,100.45
172840,103.6,99.53,0,253,99.73
173112,103.59,99.31,0,248,98.46
173384,102.33,98.22,0,280,98.55
173656,103.31,99.78,0,285,100.77
173928,101.3,99.68,0,263,100.31
174200,103.29,99.2,0,303,100.24
174472,103.79,100.61,0,278,101.14
174744,103.59,98.0,0,256,101.05
175016,105.02,101.86,0,290,102.58
175288,103.23,98.55,0,276,99.24
175560,105.02,100.18,0,288,100.41
175832,102.35,98.77,0,310,98.57
176104,102.83,99.09,0,294,100.62
176376,102.83,98.98,0,269,99.46
176648,100.97,98.19,0,309,98.33
176920,100.11,97.02,0,232,96.52
177192,100.19,96.89,0,227,99.65
177464,103.6,99.0,0,210,99.94
177736,98.9,95.69,0,186,95.58
178008,94.37,91.87,0,206,90.22
178280,95.45,92.73,0,223,90.85
178552,93.99,90.35,0,193,89.79
178824,95.89,93.27,0,155,93.19
179096,93.85,88.88,0,151,88.81
179368,94.56,91.04,0,176,89.33
179640,96.24,92.32,0,138,92.98
179912,92.74,88.41,0,142,90.24
180184,94.83,94.21,0,127,92.21
180456,95.64,90.78,0,108,94.69
180728,93.6,89.45,0,128,90.2
181000,92.18,89.0,0,121,89.03
181272,97.0,90.16,0,118,93.09
181544,95.5,88.46,0,109,89.97
181816,90.54,83.51,0,90,86.84
182088,88.5,85.92,0,94,85.28
182360,92.35,86.43,0,72,84.82
182632,92.56,87.31,0,61,89.89
182904,86.92,83.13,0,66,81.0
183176,89.54,83.61,0,58,86.75
183448,90.4,89.36,0,60,85.36
183720,90.45,87.39,0,51,90.16
183992,90.92,83.92,0,54,82.76
184264,90.2,86.26,0,52,87.29
184536,85.32,80.9,0,55,81.86
184808,82.09,81.61,0,49,80.06
185080,83.18,78.93,0,49,79.96
185352,90.83,86.43,0,46,89.53
185624,86.46,81.31,0,48,82.07
185896,83.86,78.72,0,53,79.87
186168,87.38,80.63,0,57,84.63
186440,81.58,79.16,0,55,79.18
186712,83.82,79.25,0,54,80.93
186984,83.01,78.51,0,70,80.34
187256,84.25,80.0,0,84,80.03
187528,83.65,79.63,0,70,79.01
187800,84.55,81.33,0,89,80.66
188072,85.99,82.09,0,111,82.11
188344,87.86,85.66,0,96,84.97
188616,90.72,84.6,0,89,86.9
188888,88.16,80.94,0,113,84.34
189160,90.87,87.2,0,111,86.28
189432,92.15,87.14,0,116,87.6
189704,93.23,86.6,0,112,88.36
189976,92.49,88.84,0,124,89.05
190248,97.36,91.91,0,119,93.39
190520,98.1,92.45,0,156,94.73
190792,100.3,91.24,0,124,95.67
191064,101.32,96.11,0,138,97.77
191336,106.18,98.89,0,161,101.3
191608,105.84,100.35,0,169,102.96
191880,103.99,100.98,0,149,99.64
192152,103.63,98.24,0,183,100.72
192424,105.04,99.18,0,151,103.19
192696,104.46,99.38,0,191,101.5
192968,102.5,97.98,0,174,100.1
193240,105.83,100.96,0,233,102.82
193512,102.92,100.46,0,216,102.43
193784,100.87,97.8,0,254,98.98
194056,105.54,100.36,0,226,102.53
194328,101.85,97.76,0,249,97.21
194600,105.6,100.25,0,256,101.85
194872,105.08,99.9,0,257,102.9
195144,101.39,98.41,0,254,99.19
195416,101.73,96.54,0,253,98.44
195688,100.56,96.09,0,264,96.75
195960,99.18,94.93,0,270,96.81
196232,98.86,94.17,0,279,96.3
196504,101.1,96.81,0,248,96.88
196776,101.7,96.13,0,245,99.29
197048,98.66,95.02,0,273,96.49
197320,100.58,97.27,0,254,97.51
197592,101.88,97.79,0,271,97.83
197864,101.52,96.98,0,238,97.85
198136,99.29,93.96,0,243,97.29
198408,101.27,97.38,0,225,99.47
198680,102.42,98.21,0,276,99.71
198952,101.25,98.2,0,265,99.07
199224,103.41,99.4,0,286,101.16
199496,103.23,100.27,0,242,99.36
